Cloud Developer,Dejero,2022-03-10,https://ca.linkedin.com/jobs/view/cloud-developer-at-dejero-2939681993?refId=dS4zLDeSGJysEOiZgng9Yw%3D%3D&trackingId=C6e30NhhuxMf71iMNl%2BVhw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,"It all started on a bus. An election campaign bus.




Through his experience providing mobile connectivity for election campaigns, Dejero founder Bogdan Frusina witnessed first-hand the challenges that journalists faced reporting live from the field. He knew there was a better way.




Building a team with a passion for innovation and a drive to persevere, he set about developing and commercializing a portable and wireless live video broadcast solution. In November 2009, that vision came to life. Dejero enabled the world’s first live transmission of the torch relay across Canada for the Vancouver Winter Olympics.




Since then, we’ve evolved into a world-leading wireless telecommunications aggregator, providing resilient, uninterrupted internet connectivity vital for critical communications. Broadcasters, production companies, first responders, defense departments, and government agencies put their trust in Dejero.




Here’s how you help us continue our story...




We are looking for a Cloud Developer to join our team. You will be responsible for helping us build our cloud infrastructure platform that helps deliver fast and reliable network connectivity to our customers.




As part of the Development team you will:




Design and develop software and infrastructure for public and private clouds in support of Dejero’s video and connectivity platforms
Develop services along with the software to package, deploy, monitor, and manage them in Linux-based containerized environments
Balance simplicity, quick delivery, and good design
Work collaboratively and independently in a fast-paced, agile environment
Collaborate with various teams (other software teams, DevOps, SQA, Web, Product, Support) on new products




Here’s why you should join the Dejero team:




If you aren’t growing, we aren’t growing. You will have the opportunity to develop your own career path with support from your manager and the People + Culture team.
If the pandemic has taught us anything, it’s that work-life balance is extremely important. As we find our new normal, our employees are able to choose their preferred work environment; home, work or hybrid.
We are home to an award-winning culture, products, and teams. Last year, Great Place to Work ranked us 5th Best Place to Work in Canada! We have also won two Emmys for our Smart Blending Technology.
Giving back is a key pillar of our culture. Last year, Dejero and its employees contributed thousands of dollars to 12 local and international charities. In addition, through Dejero’s Day of Doing Great Things and employees’ annual paid volunteer day, we encourage our team to go out into the community and volunteer for local organizations.




To check out all of the awesome benefits and perks Dejero has to offer, check out https://www.dejero.com/company/careers.




What you'll bring to the role:




Passion for developing and deploying scalable and resilient services that are easy to manage
3-5 years of proven software development experience with a deep understanding of cloud computing concepts including virtual machines, distributed systems, storage, networking, and security
Demonstrated experience in one of the popular public clouds (Azure, AWS, or GCP)
Experience with infrastructure-as-code tools such as Terraform and Ansible and container technologies such as Docker and Kubernetes
Strong believer in detailed code reviews and automated testing
Eager to learn new technologies -- we have lots of interesting challenges coming and are always open to new ways of doing things!




Bonus points if you have experience with:




Developing backend services with Go
Distributed message queues or data streaming platforms such as RabbitMQ
Document and SQL-based databases such as MongoDB and MariaDB
Experience with deploying and managing services in private clouds based on VMware or OpenStack
Understanding of networking technologies and protocols including TCP/IP, HTTP, TLS, NAT, LAN/Internet routing, firewalls, load balancers, and DNS
git and CI/CD tooling (Jenkins preferred)




Want to learn more about how Dejero has provided reliable connectivity across the globe? Check out some of our success stories here: www.dejero.com/resources/customer-stories.




We thank all applicants for their interest; only those candidates selected for an interview will be contacted. Dejero is committed to providing a barrier-free application and interview process for all candidates. Should you require accommodations due to a disability or medical condition at any point throughout the hiring process, please contact the People and Culture team by email at careers@dejero.com or by telephone at 519.772.4824.

Show more Show less"
Systems Software Engineer - OS/Orchestration,Apple,2022-03-07,https://ca.linkedin.com/jobs/view/systems-software-engineer-os-orchestration-at-apple-2944353273?refId=dS4zLDeSGJysEOiZgng9Yw%3D%3D&trackingId=jUtlsRqqSAXPG4HOCJyz6w%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,"
Summary

Imagine what we could do together. At Apple, new ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Bring passion and dedication to your job, and there’s no telling what we could accomplish. We’re looking for a hardworking and passionate person to join this amazing team, and if you feel this is you, we’d love to hear from you! This is your chance to put a dent in the Universe. Our organization is responsible for building powerful platforms that enable internal engineers to deliver incredible experiences to customers. Join this team and you’ll collaborate with world-class Apple engineers in London, Cupertino and across the world to build and deploy systems that support Apple’s world-renowned hardware and software architecture.


Key Qualifications

2+ years of experience in software development (incl. Internships)

Experience with, or interest in the Swift Programming Language, particularly operating on the server-side

Good understanding of Networks and Networking Protocols

Proven systems programming skills and knowledge of OS tools

Collaborative: you have developed software as part of a team, ideally in collaboration with teams across different areas


Description

We build a platform that underpins user & CI interactions against thousands of Apple devices spanning hundreds of different hardware models. Leveraging our device-centric API it is possible to request and drive interactions with a device all the way from low-level hardware bring-up (custom firmwares & kernels) through to automating the UI to test Apple’s cloud services via XCTest. In this role, you will:


- Work cross-functionally to add & maintain support for new hardware models, platforms & software


- Improve the functionality, scalability, availability, usability, security, and performance of our services


- Adapt and build on cloud technologies and industry best practices to solve challenges unique to Apple workloads


- Partner with SRE to triage, investigate, and remediate production issues


Education & Experience

Bachelor's Degree in Computer Science or related field, or equivalent related experience.


Additional Requirements

Experience in the below is a plus:


- Languages: Go (golang), C/Objective-C, Python, Bash


- Networking Technologies: SwiftNIO, Protobuf, XPC, gRPC


- Cloud technologies: Kubernetes, Docker, CI/CD


- Automation technologies: Ansible, Chef, Puppet, WebDriver


Role Number: 200238509


Show more Show less"
AWS + NodeJS,QuantumBricks,2022-02-28,https://ca.linkedin.com/jobs/view/aws-%2B-nodejs-at-quantumbricks-2933500067?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=alxBbJqeIjqO%2FJhMSSc4tw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,"Hi Connections,

Hope you are all doing Great!!!!

There are Urgent openings for the below Requirement :




[AWS +NodeJS]– API development exp




Location : Toronto, ON




 

•           Excellent hands on experience in Java programming with solid understanding on webservices, Hibernate/JPA.

•           Excellent in designing and writing code supporting server less framework using Node.js

•           Extensive knowledge in creating Cloud formation/Terraform scripts

•           Ability to write complex queries in any relational database (Oracle, My SQL)

•           Ability to design the optimal data model based on the application need and system performance

•           Solid understanding in NoSQL database like Elasticsearch, DynamoDB etc.

•           Extensive AWS Application Migration experience Java based applications or Mainframe applications

•           Ability to transform complex business requirements into technical design specifications.

•           Experience in AWS developer tools, SDK, CLI tools, VPC, EC2, EBS, S3, ELB, Auto scaling, Elastic Beanstalk, IAM, RDS, Route 53, Cloud Front, Cloud watch, Cloud Trail

•           Knowledge on AWS EC2 Instances provisioning, AWS VPC setup, AWS Auto Scaling for availability of EC2 Instances and availability of applications.

•           Knowledge on various components like Docker Engine, Hub, Machine, Compose and Docker Registry.

•           Proficiency in programming with different Java IDE's like Eclipse ,Net beans, Visual Studio

•           Experience with Red hat Linux, Unix or Windows operating systems

•           Expertise in source control and deployment tools like GIT Lab, Team Foundation Server, Jenkins, etc.

•           Experience and desire to work in a Global delivery environment.




If you find the above requirement suits your profile kindly share your resume to priya.k@quantumbricks.io

Contact : +1 437 747 9253

Show more Show less"
DevOps Engineer/ Web3 Developer,Tilebase,2022-02-22,https://ca.linkedin.com/jobs/view/devops-engineer-web3-developer-at-tilebase-2929658337?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=TdTNOzvfv358FR3O%2B0oOsg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,"I am looking for super devs to build out the core team for our startup that is revolutionizing the 'Open Data' economy on blockchain. We have partnered with some really exciting and notable enterprises in the data software space and are ready to build out MVP1.




The plan is to create a founding team, build platform, and then evolve it towards DAO. Currently in the process of raising a funding round that we are planning to close at the end of Q1 into the beginning of Q2.




Please respond if you are looking to join an innovative blockchain company as a core team member.




I'm looking for: - AWS DevOps Engineers - Cloud computing developers (Kubernetes, Docker, Minikube) - Javascript - Smart Contract developers.




Don't be afraid to DM me even if you think you're not experienced enough.

Show more Show less"
Software Engineer (New College Grad),Zscaler,2022-03-03,https://ca.linkedin.com/jobs/view/software-engineer-new-college-grad-at-zscaler-2939730225?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=1YI44GrAjfSdqTtn4rPYyQ%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,"Company Description

Zscaler (NASDAQ: ZS) accelerates digital transformation so that customers can be more agile, efficient, resilient, and secure. The Zscaler Zero Trust Exchange is the company’s cloud-native platform that protects thousands of customers from cyberattacks and data loss by securely connecting users, devices, and applications in any location.

With more than 10 years of experience developing, operating, and scaling the cloud, Zscaler serves thousands of enterprise customers around the world, including 450 of the Forbes Global 2000 organizations. In addition to protecting customers from damaging threats, such as ransomware and data exfiltration, it helps them slash costs, reduce complexity, and improve the user experience by eliminating stacks of latency-creating gateway appliances.

Zscaler was founded in 2007 with a mission to make the cloud a safe place to do business and a more enjoyable experience for enterprise users. Zscaler’s purpose-built security platform puts a company’s defenses and controls where the connections occur—the internet—so that every connection is fast and secure, no matter how or where users connect or where their applications and workloads reside.

Job Description

Position: Software Engineer (New College Grad)

Location: Vancouver, Canada

Responsibilities/What You’ll Do

Have a fundamental understanding of computer networking and socket programming
Implement networking and security aspects of the Endpoint
Ability to work with data structures, databases and algorithms
Design and code components of a large-scale distributed system with a keen sense for high performance and scalability.
Develop and maintain automated test scripts to ensure it meets requirements.
Participate major phases of the product development cycle, like development, test, debug and support


Qualifications

Qualifications/Your Background

Masters degree in Computer Science, Computer Engineering or a related discipline
Proficiency in C++, Python
Experience with Visual Studio or Objective C is a plus


Additional Information

All your information will be kept confidential according to EEO guidelines.

What You Can Expect From Us

An environment where you will be working on cutting edge technologies and architectures
A fun, passionate and collaborative workplace
Competitive salary and benefits, including equity


Why Zscaler?

People who excel at Zscaler are smart, motivated and share our values. Ask yourself: Do you want to team with the best talent in the industry? Do you want to work on disruptive technology? Do you thrive in a fluid work environment? Do you appreciate a company culture that enables individual and group success and celebrates achievement? If you said yes, we’d love to talk to you about joining our award-winning team.

Additional information about Zscaler (NASDAQ: ZS ) is available at https://www.zscaler.com.

Zscaler is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.


Show more Show less"
"Software Engineer, Cloud - New College Grad 2022",NVIDIA,2022-02-27,https://ca.linkedin.com/jobs/view/software-engineer-cloud-new-college-grad-2022-at-nvidia-2932286228?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=OdrzdujtS4IiTHvBa1pURw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,"For two decades, we have pioneered visual computing, the art and science of computer graphics. With our invention of the GPU - the engine of modern visual computing - the field has grown to encompass video games, movie production, product design, medical diagnosis and scientific research. Today, we stand at the beginning of the next era, the AI computing era, ignited by a new computing model, GPU deep learning. This new model - where deep neural networks are trained to recognize patterns from massive amounts of data - has shown to be deeply effective at solving the most complex problems in everyday life.

We’re just getting started, and the Isaac Sim team is now looking for a Cloud Engineer to help build the future of robotics simulation.

What You’ll Be Doing

Design & development of a cloud platform for Isaac Sim
Build docker containers and ensure an easy to use experience with running application on the cloud
Design and develop platform for running multiple instances in headless mode.
Participate in the large-scale deployment in the data center of Isaac Sim and its supporting tools.
Create innovative ways to define validation scenarios
Developing CI/CD tool sets
Measure critical metrics of the simulator in terms of functionality and performance.

What We Need To See

Completing or recently completedBS, MS, or PhD degree in Computer Science, Electrical Engineering, Computer Engineering, or related field (or equivalent experience)
3+ years of work experience working on data and cloud platforms
Experience in designing architectural solutions for cloud platform
Experience with Docker, Scalable Cloud, & Kubernetes used for scale and deployment
Excellent C++, Python programming & well versed in other scripting languages
Excellent data skills & software design
Ability to learn fast & debug complex system issues
Strong communication skills & ability to work across teams

Ways To Stand Out From The Crowd

Experience with Robotics
Experience with Simulation, physics simulation software, sensor simulation, version control.
Familiar with AI concepts: Supervised Learning, Reinforcement Learning.
Background with data-parallel and/or accelerated computing (CUDA, OpenCL).
Experience with Universal Scene Description (USD).
Prior experience with game/physics engine development, code optimization
Show more Show less"
Software Engineer (New College Grad),Zscaler,2022-03-03,https://ca.linkedin.com/jobs/view/software-engineer-new-college-grad-at-zscaler-2939726684?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=rjxbi1UcCeNTUHvKPMFOrQ%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,"Company Description

Zscaler (NASDAQ: ZS) accelerates digital transformation so that customers can be more agile, efficient, resilient, and secure. The Zscaler Zero Trust Exchange is the company’s cloud-native platform that protects thousands of customers from cyberattacks and data loss by securely connecting users, devices, and applications in any location.

With more than 10 years of experience developing, operating, and scaling the cloud, Zscaler serves thousands of enterprise customers around the world, including 450 of the Forbes Global 2000 organizations. In addition to protecting customers from damaging threats, such as ransomware and data exfiltration, it helps them slash costs, reduce complexity, and improve the user experience by eliminating stacks of latency-creating gateway appliances.

Zscaler was founded in 2007 with a mission to make the cloud a safe place to do business and a more enjoyable experience for enterprise users. Zscaler’s purpose-built security platform puts a company’s defenses and controls where the connections occur—the internet—so that every connection is fast and secure, no matter how or where users connect or where their applications and workloads reside.

Job Description

Position: Software Engineer (New College Grad)

Location: Burnaby, Canada

Responsibilities/What You’ll Do

Have a fundamental understanding of computer networking and socket programming
Implement networking and security aspects of the Endpoint
Ability to work with data structures, databases and algorithms
Design and code components of a large-scale distributed system with a keen sense for high performance and scalability.
Develop and maintain automated test scripts to ensure it meets requirements.
Participate major phases of the product development cycle, like development, test, debug and support


Qualifications

Qualifications/Your Background

Masters degree in Computer Science, Computer Engineering or a related discipline
Proficiency in C++, Python
Experience with Visual Studio or Objective C is a plus


Additional Information

All your information will be kept confidential according to EEO guidelines.

What You Can Expect From Us

An environment where you will be working on cutting edge technologies and architectures
A fun, passionate and collaborative workplace
Competitive salary and benefits, including equity


Why Zscaler?

People who excel at Zscaler are smart, motivated and share our values. Ask yourself: Do you want to team with the best talent in the industry? Do you want to work on disruptive technology? Do you thrive in a fluid work environment? Do you appreciate a company culture that enables individual and group success and celebrates achievement? If you said yes, we’d love to talk to you about joining our award-winning team.

Additional information about Zscaler (NASDAQ: ZS ) is available at https://www.zscaler.com.

Zscaler is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.


Show more Show less"
Senior Cloud Developer,IMAX,2022-03-03,https://ca.linkedin.com/jobs/view/senior-cloud-developer-at-imax-2964549036?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=sCrZOsILA%2BTlkb2E1GDUIg%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,"What We’re About

IMAX is not your everyday entertainment experience, so it’s not surprising that IMAX employees and their careers go beyond the ordinary. Our employees share a passion for quality in everything they do. Our Hollywood people are movie business insiders with years of production experience. Our technology experts are unashamedly geeky – people who can talk for hours, and be riveting, about color gamut and lasers. Our business people are consummate sales and marketing professionals who are spreading the IMAX word around the world.

Of course, we offer all the benefits you’d expect from a company with over 50 years of history. Yet, beyond this, we know everyone works differently and is motivated by different things. That’s why we offer competitive pay and a wide assortment of benefits – to help you make the most of your life at work and away from it.

As the world’s leading entertainment technology company, IMAX has revolutionized the way people experience movies. Specializing in immersive motion picture technologies, our employees are driven by a passion to take audiences around the world to places they’ve only dreamed of.

Come explore IMAX – where innovation, creativity and passion come together.

What you’ll be doing:

IMAX is looking for an experienced developer to join our Cloud Image Processing team. The ideal candidate will have a passion for developing software and willing to roll up her/his sleeves for 80% of the time and write code. The other 20% would be spent helping ensure our cloud architecture is scalable and optimized for cost. The architecture aspect of the role means we are looking for someone that can collaborate with team members to gather their input as well as working with DevOps and Product Management stake holders.

Working within an R&D team to develop and implement image processing pipelines and workflows for cloud-based image processing applications including movie post production
Solving problems in a fast-paced environment
Developing in an agile environment while meeting deadlines
Partnering with internal and external customers to support them in achieving their image processing goals


What we’re looking for:

BSc in Computer Science or equivalent
5-8 years of experience in producing production software solutions
5-8 years proven expertise in cloud computing with emphasis on high volume data resilient batch processing pipelines, SaaS and containerization technologies
The ideal candidate will have a track record showing development/deployment of cost effective modern cloud based systems which have workflow engines and massively parallel compute needs.
Practical knowledge of node.js, Java, Python, C++, relational databases, containers, micro services etc.
At least some experience with AWS and/or Azure
Demonstrated experience developing and implementing software on Linux server systems.
A self-starter that can work independently while still meeting expectations and requirements of business partners and team members
Must have excellent verbal and written communication skills


The ideal candidate will have:

Must have excellent verbal and written communications skills
Must have a hands-on approach (like to be in labs interacting with hardware)
Demonstrable team work skills
Strong motivation for excellence
Proven ability to work independently with minimal supervision


Our Commitment to you:

For consideration, please apply online. We thank all applicants for their interest in IMAX but only those selected for an interview will be contacted.

At IMAX you'll be part of a culture built on respect - one that recognizes the unique talents of everyone on the team. We're proud of the differences that make us all unique and we support unity, acceptance and equal rights for all. Diversity and inclusion among our employees are critical to our success as a global company.

Before you start with IMAX, all employment is subject to background and reference checks. Additionally, our Canada employees are subject to our mandatory Covid-19 vaccine policy.

IMAX is proud to be an equal opportunity employer.

Powered by JazzHR

qH9v9PbqpQ
Show more Show less"
Blockchain Developer,StikBook INC,2022-03-01,https://ca.linkedin.com/jobs/view/blockchain-developer-at-stikbook-inc-2912794511?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=fvD5zh3WHmwPfaEY3LOO8g%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,"Our team is expanding and looking to hire an intermediate to senior level Full Stack Blockchain Developer to work on the development of blockchain applications.




The position and requirements for this position are described below.




Your Key Responsibilities:

Ownership of delivery of blockchain-based applications
Selection and recommendation of business-appropriate blockchains (Ethereum, Polygon, etc.), tools & technologies.
You will be working in a highly collaborative team and involved in all aspects of the product’s development, within an agile environment using modern web/application tools, UX and workflows.
You will work on executing various user stories from the product’s backlog, assisting in the completion of those tasks within the agreed timeline and in accordance with the story’s acceptance criteria.
You will be expected, within a short ramp up period, to make major contributions to the product’s development across the full stack, including but not necessarily limited to:
Front-end development using React, including integrating front end implementations with the product’s APIs and GraphQL.
Back-end development using Node.js, MongoDB, PostgreSQL and GraphQL.
Ethereum smart contract development using Solidity and other blockchain tools and software.
Assisting in maintaining the products extensive CI/CD pipeline.
Completing code reviews of other team members code and assisting in the mentoring of other developers.
Completing research with respect to the implementation of new product features and refactoring of existing features.

To Qualify for the Role You Must Have:

A Github profile or samples of your code made available for review – please highlight and include this in your resume as you will not qualify for this role unless it is listed
Usage of modern Javascript frameworks, preferably with React but experience with other frameworks such as VueJS or Angular would be acceptable.
Experience working on the backend for production applications (ideally in Node.js but other backend technologies such as Java, Rails, Golang, PHP are acceptable, provided you are confident you can get up to speed with a Node.js backend within a short time frame).
Significant experience working with NoSQL and SQL databases which might include direct experience with MongoDB, Neo4j, PostgreSQL, MySQL and GraphQL.
Test Driven or Behavior Driven testing to validate your code using modern testing tools such as mocha/jest and cypress preferably using a CI/CD pipeline
Experience working with Docker and/or Kubernetes as well as basic deployment knowledge to recognized cloud providers such as Azure, AWS, GCE, Digital Ocean.
Experience working with DAOs and tokens/tokenomics.
You are self driven and able to work independently and with little direction, with the ability to reach out to teammates and other technology specialists when required.
You understand that being a highly skilled developer you are continuously learning and exploring new tools and technologies.
You have an undergraduate university or college degree in computer science or a related discipline.




Show more Show less"
DevOps Developer,Checkfront,2022-03-09,https://ca.linkedin.com/jobs/view/devops-developer-at-checkfront-2950222222?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=bM6bqZz3Bi0NZs6QcKEQXw%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,"About us







Join the adventure and innovate with a talented team that’s pushing the capabilities of experience management! Empower thousands of tour and activity operators




One of Canada’s top SaaS growth companies located on beautiful Vancouver Island. As the industry's leading independent booking software, we have customers who run businesses in fascinating destinations all over the world. We have over 5,000 businesses using our platform and have processed over $8.1B in bookings to date, operating in 136 countries and 36 languages










About the job







We’re looking for a DevOps Developer to support our development team in delivering a great product to the world. You’ll accomplish this by joining a team working to develop and maintain continuous integrations, container deployments, and monitoring systems. Your daily work will include CI systems, Kubernetes, GCP cloud, maintaining Data Infrastructure like Postgresql and Kafka, and writing Infrastructure as Code using Terraform and SaltStack. The company is growing, and we need to be able to allow it to scale!




Please note the preferred location for this role is Victoria, BC, but we are open to hiring remotely within Canada.







You are







A confident and humble teammate with an eye for industry best practices and the ability to see a project through from start to finish. You understand the value of iteration and getting product in front of your customers: when to polish, and when to deliver.




Excited about delivering infrastructure solutions that will scale to the product and team
Able to prioritize learning about the problems our customers and our developers are having
Striving to make recognizably high quality, impactful technical contributions
Regularly researching and advocating for technologies that solve problems, considering the team, the product, and the requirements of the system
Experienced challenging requirements that are problematic by providing alternative solutions and refinements
Good at not positioning yourself as a single point of failure
Craving feedback through design reviews and constructive criticism
Able to admit when you’re wrong, and seek to continually improve and gain further knowledge







Ideally you should have







Bachelor's Degree or Diploma in a related discipline OR equivalent experience
2+ years of experience in a SysOps or DevOps role, or equivalent
Experience working in a Scrum/Agile development environment
Experience in a cloud environment (AWS, GCP, Azure)
Experience with containers and orchestration (Docker, Kubernetes, Swarm, Nomad, Rancher)




If you don’t meet all of our requirements exactly or have some gaps in your resume know that we would still love to hear from you! Use your cover letter to tell us about your unique experience - we understand that talent comes from many places and that skills are transferable.







We’d love you to have experience with







Firewalls, security groups, and networking
E-commerce and/or Payment systems
Monitoring, and triaging production systems for security and performance issues
Administering and maintaining data systems including PostgreSQL, Kafka, Redis, and Elasticsearch in high-availability configurations
Managing and maintaining Nagios, Prometheus, and Grafana products
Continuous Integration and Deployment experience with Jenkins
Autoscaling systems and high availability
Terraform or other Infrastructure as Code tooling
Security best practices and compliance environment
Deployed and maintained PHP application environments




Checkfront acknowledges and respects that we work, learn, and innovate on the unceded Coast Salish Territory of the Lekwungen & WSÁNEĆ nations.




As a company, we are committed to upholding the values of diversity, inclusion, and equity. In pursuit of this, we actively seek new members who will work respectfully and constructively with our team, and challenge the status quo, propelling our company and the community forward.







You get




A company that values work-life balance
Vacation, personal days, health days, paid volunteer day
Extended health benefits and EAP program
Parental benefits
Professional development allowance
Mentorship program
A newly renovated (as of May 2020) “tourism themed” office space in downtown Victoria (unless you’re remote)




Checkfront acknowledges and respects that we work, learn, and innovate on the unceded Coast Salish Territory of the Lekwungen & WSÁNEĆ nations.










Life at Checkfront







At Checkfront, people empower others by providing opportunities for growth and learning, fostering teamwork and encouraging ideas. We support the wellbeing of our employees and dedicate our overall efforts toward a positive employee experience.




We value psychological safety and transparency across all levels of the organization, and as a result, there is a tremendous sense of camaraderie and support felt throughout the company. Everyone is caring about teammates and passionate about their work.




We are committed to upholding the values of diversity, equity, and inclusion. In pursuit of this, we actively seek new members who will work respectfully and constructively with our team, propelling our company and the community forward.




There are also fun events throughout the year; skiing, cabin getaways, fireside chats, holiday parties, and more! Do you prefer a flexible work location? That’s great! Whether you are at home or in-office, we aim to provide an inclusive environment.

Show more Show less"
Software Engineer I/II,Microsoft,2022-03-10,https://ca.linkedin.com/jobs/view/software-engineer-i-ii-at-microsoft-2959342232?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=uYchKXrWQEbLWOxnWw%2BXdQ%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,"Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can help us to achieve our mission.

Responsibilities

We value people who can bring a diverse perspective to our product and where a developer will not just write code, but will have a real meaningful impact on the direction of the product and which features to build. We are building a team where diversity of thought and background is valued as strongly as technical skills, and where everyone is encouraged to come up with new ideas to make our customers’ lives better.

We are looking for talented early to mid-career Software Engineers to help us deliver highly scalable services and world-class product experiences. You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable distributed cloud services, working with big data, machine learning, and everything in between. You will learn how to design services and experiences that are required to work around the globe. You will collaborate with team members and other engineering groups in Microsoft to build full stack web applications and services using the latest web technologies in a dynamic and agile environment. You will be part of a fun-loving, diverse team that seeks challenges, loves learning and values teamwork. You will have opportunities for mentorship, career growth, and work on high-business impact areas.

By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only Virtual Interview Day on Friday, March 18th 2022. Position specifics, including hiring team, location and position details will be determined following the interview process.

Qualifications

Required Qualifications:

2+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python
BS in Computer Science or related technical field experience

Preferred Qualifications

Experience running and working on services at scale
Experience in developing, debugging and maintaining code in object oriented languages and database querying languages
Strong coding, debugging, algorithm design and problem solving skills

May Include: Ability to meet Microsoft, customer and/or government security screening requirements. These requirements include but are not limited to the following specialized security screenings:

Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
Show more Show less"
Back End Developer,BIMM,2022-03-05,https://ca.linkedin.com/jobs/view/back-end-developer-at-bimm-2952457833?refId=fsxuzB8RymfaP9%2BqvzeINg%3D%3D&trackingId=u7bYNLoT%2B0y%2BaKQ8eFK7Dg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,"BIMM is booming, so we’re looking for a Back End Developer to join our team.

Who We Are

For over 30 years, we’ve crafted flawless data driven creative solutions for some of the biggest brands in Canada and across the globe. Everything we do is guided by a simple philosophy: marketing with greater certainty. We love creating amazing integrated brand experiences for our clients that deliver real business results.

Our Technology department is a 30-person distributed team of front-end, back-end and QA engineers delivering amazing digital products on a leading-edge technology stack.

We all act as one unit and believe in “having every BIMMER’s back”. Nice people only. Egos need not apply.

Who You Are

You use modern tools and frameworks and can code up an application from scratch and spin up a cloud infrastructure to host it. You have a clear understanding of security and build it into any of your services. Although you have the full support of your team mates, you are able to lead the research and solution of complex problems. At the same time, you know when to ask for help and don’t let silly pride or ego get in the way, because after all, you are part of a team.

“Initiative” is your middle name and you don’t give us a chance to chase you. We are on the hunt for people who have an innovative mindset (you still dream of that moonshot project, but are currently working on your side-gig)! Is this you?

Responsibilities

Developing high-performance applications by writing testable, reusable, and efficient code
Developing and maintaining all server-side network components
Ensuring optimal performance of the backend services and responsiveness to front-end requests
Close collaboration with front-end developers and architects on the integration of elements
Implementing effective security protocols, data protection measures, and storage solutions
Running diagnostic tests, repairing defects, and providing technical support
Documenting Node.js processes, including database schemas, as well as preparing reports
Recommending and implementing improvements to processes and technologies
Keeping informed of advancements in the field of Node.js development


Experience

Must have:

Experience and application of best practices and writing Clean Code
At least 2 years experience working with server-side frameworks and languages and DevOps technologies with a focus on Node.JS and working knowledge of others (e.g. PHP, Apache, NginX, k8s etc.)
Extensive knowledge of web stacks, libraries, and frameworks.
Comfortable in the command line (e.g. Linux, Windows, or Mac)
Can build a prototype and is able to take it to production (kind of mindset)
You can demonstrate experience from at least one large scale project


Nice-to-have:

Knowledge of Cloud Foundry and k8s
Knowledge of Concourse and CircleCI
Knowledge of MySQL, PostgreSQL, and MongoDB
Familiarity with AWS
Familiarity with Docker
Experience with ecommerce platforms, e.g. Shopify Plus, CommerceCloud, Hybris, etc.


BIMM is committed to providing an environment that is inclusive and accessible. We are an equal opportunity employer and considers all applicants for employment without discrimination. Please let us know if accommodation for the recruitment/interview process is required and we will work with you to make sure your needs are met.

Powered by JazzHR

4VISN8Fa3p
Show more Show less"
